label,smile,brow_tension,jaw_open,eye_open
nervous,0.19751,0.687773,1.0,0.496077
nervous,0.054649,0.69132,0.759828,0.338674
nervous,0.176354,0.472665,0.808825,0.683965
nervous,0.276288,0.649959,0.680393,0.378798
nervous,0.134048,0.837396,0.694926,0.33627
nervous,0.302263,0.631749,0.539766,0.365536
nervous,0.178699,0.479819,0.711682,0.691641
nervous,0.089019,0.666063,0.675961,0.621123
nervous,0.131977,0.625017,0.674219,0.276267
nervous,0.121793,0.60379,0.143163,0.715659
nervous,0.224277,0.388099,0.720736,0.466446
nervous,0.309163,0.54437,0.724453,0.430445
nervous,0.190123,0.663661,0.562134,0.354203
nervous,0.260053,0.567731,0.551646,0.365046
nervous,0.162509,0.467773,0.447035,0.506833
nervous,0.182186,0.759225,0.725981,0.717678
nervous,0.234212,0.759606,0.714354,0.538753
nervous,0.271776,0.730903,0.499496,0.748828
nervous,0.217744,0.598845,0.689142,0.180303
nervous,0.105076,0.474352,0.677897,0.379611
nervous,0.062072,0.470482,0.822252,0.294179
nervous,0.238032,0.608012,0.984699,0.747466
nervous,0.125865,0.37918,0.78856,0.628863
nervous,0.135192,0.508146,0.604946,0.565189
nervous,0.168387,0.668281,0.563515,0.664768
nervous,0.121642,0.460415,0.748035,0.608478
nervous,0.13836,0.502002,0.683696,0.652518
nervous,0.139441,0.580993,0.566594,0.620123
nervous,0.039195,0.320485,0.627306,0.386619
nervous,0.261876,0.367769,0.556844,0.415902
nervous,0.210723,0.410175,0.230596,0.674411
nervous,0.249404,0.612874,0.418341,0.440947
nervous,0.12055,0.476676,0.649603,0.505008
nervous,0.241581,0.759679,0.48928,0.737646
nervous,0.170679,0.668336,0.586599,0.677559
nervous,0.223231,0.637181,0.782165,0.494462
nervous,0.127728,0.624378,0.476495,0.27503
nervous,0.041612,0.659684,0.660775,0.715708
nervous,0.180386,0.495637,0.372745,0.620521
nervous,0.131698,0.433517,0.550159,0.857472
nervous,0.304899,0.577517,0.40155,0.625197
nervous,0.12833,0.617107,0.644575,0.585524
nervous,0.343358,0.518441,0.748557,0.5663
nervous,0.175784,0.522535,0.688331,0.554053
nervous,0.100496,0.746284,0.428702,0.584499
nervous,0.188634,0.55209,0.568379,0.644275
nervous,0.300671,0.710166,0.558971,0.56053
nervous,0.080564,0.508249,0.540801,0.487875
nervous,0.153727,0.805932,0.676127,0.63141
nervous,0.221503,0.477693,0.601072,0.682367
nervous,0.306632,0.673577,0.585816,0.73561
nervous,0.26382,0.433639,0.731417,0.509105
nervous,0.332625,0.561292,0.598479,0.564325
nervous,0.235492,0.574288,0.512116,0.61957
nervous,0.23838,0.443664,0.803218,0.435641
nervous,0.176942,0.660878,0.745908,0.569405
nervous,0.144564,0.677864,0.502416,0.536528
nervous,0.28113,0.516283,0.804811,0.595755
nervous,0.160124,0.707452,0.635495,0.661077
nervous,0.0,0.58483,0.741221,0.806452
nervous,0.116006,0.462989,0.650995,0.624462
nervous,0.155481,0.85462,0.573821,0.583076
nervous,0.172258,0.524148,0.741687,0.511077
nervous,0.04352,0.505505,0.572716,0.60839
nervous,0.161927,0.280591,0.626071,0.565979
nervous,0.0,0.652011,0.581528,0.563334
nervous,0.231146,0.286905,0.578923,0.549189
nervous,0.214873,0.457376,0.508665,0.512446
nervous,0.19254,0.740127,0.894024,0.49532
nervous,0.216863,0.680227,0.687212,0.511502
nervous,0.11818,0.456197,0.731724,0.484508
nervous,0.247169,0.673924,0.568239,0.666481
nervous,0.223324,0.654094,0.683173,0.266409
nervous,0.058449,0.568297,0.701773,0.446485
nervous,0.079123,0.882497,0.674943,0.544018
nervous,0.082696,0.50187,0.849639,0.443728
nervous,0.101973,0.636953,0.843795,0.358082
nervous,0.297695,0.480424,0.824164,0.6657
nervous,0.097845,0.5609,0.557209,0.51481
nervous,0.199684,0.669288,0.840431,0.300964
nervous,0.26198,0.404598,0.375784,0.402783
nervous,0.159296,0.663128,0.73514,0.631513
nervous,0.054073,0.655725,0.281947,0.415088
nervous,0.187167,0.531463,0.637907,0.850791
nervous,0.272303,0.531104,0.570139,0.492897
nervous,0.24738,0.759093,0.424819,0.309998
nervous,0.253001,0.631492,0.732643,0.634031
nervous,0.245935,0.294022,0.701039,0.419906
nervous,0.163325,0.541331,0.542379,0.386844
nervous,0.167642,0.60897,0.651701,0.548255
nervous,0.152921,0.688475,0.51541,0.498523
nervous,0.126702,0.471958,0.754316,0.62334
nervous,0.327963,0.479735,0.671869,0.232174
nervous,0.129126,0.697872,0.431845,0.671615
nervous,0.361,0.415129,0.298421,0.361034
nervous,0.297385,0.564801,0.708571,0.339151
nervous,0.30466,0.517766,0.565312,0.307683
nervous,0.186894,0.339038,0.5946,0.46993
nervous,0.177991,0.688924,0.249604,0.362435
nervous,0.143914,0.374836,0.904104,0.616259
nervous,0.229369,0.693036,0.728757,0.514192
nervous,0.124971,0.345093,0.327886,0.623731
nervous,0.253555,0.7948,0.65798,0.569886
nervous,0.142095,0.709579,0.379666,0.57779
nervous,0.121798,0.634767,0.464482,0.638771
nervous,0.201527,0.594723,0.403872,0.691843
nervous,0.127109,0.50932,0.471986,0.422329
nervous,0.261145,0.638482,0.781911,0.372291
nervous,0.129234,0.805301,0.768113,0.443198
nervous,0.039397,0.621655,0.691851,0.656532
nervous,0.164264,0.556783,0.600695,0.369151
nervous,0.189508,0.68128,0.615847,0.573172
nervous,0.334395,0.57167,0.58484,0.521798
nervous,0.075962,0.371398,0.78279,0.460288
nervous,0.155155,0.42588,0.640312,0.526251
nervous,0.259525,0.511236,0.636233,0.439876
nervous,0.261482,0.831339,0.587666,0.49416
nervous,0.26069,0.577593,0.326415,0.571454
nervous,0.0,0.475624,0.867648,0.733381
nervous,0.255089,0.318071,0.443677,0.589941
nervous,0.156939,0.666215,0.982861,0.494436
nervous,0.288878,0.371103,0.733675,0.541325
nervous,0.280415,0.242302,0.619887,0.460002
nervous,0.255408,0.070996,0.401985,0.569655
nervous,0.190731,0.403321,0.558652,0.500574
nervous,0.108511,0.521102,0.994861,0.736078
nervous,0.258393,0.39904,0.257026,0.343074
nervous,0.22026,0.419045,0.507309,0.437873
nervous,0.175255,0.437603,0.681916,0.574092
nervous,0.23388,0.541585,0.464802,0.428124
nervous,0.01452,0.592369,0.562941,0.711982
nervous,0.14695,0.524467,0.380457,0.318588
nervous,0.345177,0.831641,0.630506,0.69492
nervous,0.178864,0.509023,0.551017,0.570868
nervous,0.070343,0.477772,0.482476,0.457843
nervous,0.14738,0.632593,0.630231,0.599451
nervous,0.199897,0.59829,0.642862,0.523302
nervous,0.128676,0.547657,0.573703,0.411673
nervous,0.176336,0.458412,0.662615,0.546907
nervous,0.075874,0.710052,0.487912,0.493273
nervous,0.241661,0.492757,0.610762,0.499275
nervous,0.124386,0.45127,0.490941,0.291481
nervous,0.114713,0.454201,0.465118,0.617438
nervous,0.291545,0.720884,0.755492,0.47001
nervous,0.122707,0.308188,0.491277,0.555832
nervous,0.205639,0.675045,0.478713,0.590786
nervous,0.156815,0.656984,0.509769,0.387082
nervous,0.140686,0.420783,0.445198,0.315809
nervous,0.388254,0.573708,0.559945,0.458844
nervous,0.18568,0.364441,0.674605,0.722476
nervous,0.207477,0.582643,0.727628,0.601003
nervous,0.21153,0.400449,0.627662,0.732277
nervous,0.117825,0.163204,0.530199,0.47077
nervous,0.29656,0.164832,0.251517,0.394386
nervous,0.232629,0.604374,0.773752,0.537497
nervous,0.089809,0.959262,0.454157,0.53382
nervous,0.196842,0.626714,0.539329,0.742907
nervous,0.116062,0.589622,0.424557,0.753046
nervous,0.235109,0.633074,0.683428,0.37567
nervous,0.305054,0.644631,0.8547,0.477159
nervous,0.150423,0.584695,0.544063,0.39475
nervous,0.29063,0.611359,0.716724,0.539525
nervous,0.247665,0.719684,0.595252,0.518224
nervous,0.26112,0.860925,0.643341,0.564097
nervous,0.26138,0.587421,0.752313,0.448144
nervous,0.266376,0.428758,0.799835,0.780706
nervous,0.147289,0.521785,0.543145,0.831939
nervous,0.317666,0.295721,0.737418,0.662106
nervous,0.304981,0.863428,0.758334,0.510695
nervous,0.16612,0.550376,0.781267,0.443841
nervous,0.224057,0.408926,0.591649,0.797962
nervous,0.016292,0.743139,0.646673,0.468266
nervous,0.168354,0.546948,0.739193,0.741504
nervous,0.191254,0.757893,0.58308,0.37991
nervous,0.178128,0.619736,0.608896,0.538191
nervous,0.164671,0.565652,0.758669,0.495201
nervous,0.0,0.546172,0.55276,0.800538
nervous,0.179446,0.797503,0.700678,0.499279
nervous,0.230804,0.241596,0.54431,0.56286
nervous,0.363863,0.416992,0.768201,0.539275
nervous,0.281418,0.455501,0.690889,0.169814
nervous,0.21435,0.887676,0.646012,0.362614
nervous,0.200547,0.354691,0.534212,0.477188
nervous,0.300663,0.587736,0.860315,0.400205
nervous,0.160201,0.506766,0.513597,0.341095
nervous,0.19562,0.63656,0.394486,0.456997
nervous,0.031688,0.525447,0.905271,0.690343
nervous,0.297272,0.911012,0.501969,0.462068
nervous,0.219116,0.580095,0.795294,0.573913
nervous,0.362091,0.691083,0.619316,0.417415
nervous,0.105161,0.869557,0.611201,0.661181
nervous,0.261116,0.594377,0.509199,0.662692
nervous,0.225658,0.279701,0.811723,0.274156
nervous,0.146773,0.852568,0.570123,0.411918
nervous,0.111617,0.462754,0.537731,0.390583
nervous,0.365845,0.763675,1.0,0.374862
nervous,0.165208,0.354115,0.665293,0.225708
nervous,0.187738,0.692728,0.656985,0.30678
nervous,0.075344,0.555954,0.756696,0.444053
nervous,0.0,0.559262,0.718207,0.383573
nervous,0.154635,0.498628,0.743597,0.490685
nervous,0.089856,0.827385,0.637079,0.636889
nervous,0.276512,0.775904,0.524337,0.453253
nervous,0.218481,0.485289,0.795917,0.433093
nervous,0.038033,0.34419,0.672323,0.45611
nervous,0.168423,0.498008,0.683151,0.497732
nervous,0.152445,0.486229,0.443352,0.352361
nervous,0.089219,0.304274,0.656291,0.621504
nervous,0.189281,0.834937,0.827487,0.801594
nervous,0.126132,0.396957,0.653394,0.522264
nervous,0.202752,0.385288,0.5286,0.471838
nervous,0.145296,0.5777,0.182506,0.454345
nervous,0.130797,0.437751,0.134159,0.602332
nervous,0.110538,0.642184,0.644145,0.462343
nervous,0.340233,0.575894,0.793709,0.74428
nervous,0.143396,0.580323,0.630946,0.432888
nervous,0.027281,0.631417,0.432822,0.401486
nervous,0.270859,0.369593,0.71011,0.42424
nervous,0.201309,0.688142,0.403355,0.434407
nervous,0.311087,0.780104,0.77289,0.217748
nervous,0.186082,0.362536,0.751483,0.450978
nervous,0.058623,0.696657,0.825445,0.566649
nervous,0.113894,0.524422,0.577369,0.627059
nervous,0.040197,0.389403,0.486001,0.659562
nervous,0.240092,0.388069,0.628194,0.436705
nervous,0.143361,0.350116,0.71232,0.524287
nervous,0.210941,0.429907,0.579374,0.631096
nervous,0.134476,0.497048,0.316445,0.598474
nervous,0.111994,0.517004,0.798477,0.666828
nervous,0.222831,0.542879,0.516882,0.629302
nervous,0.252701,0.576331,0.634841,0.747134
nervous,0.190798,0.290479,0.342778,0.549795
nervous,0.241724,0.578198,0.693501,0.515709
nervous,0.207782,0.566892,0.349945,0.429854
nervous,0.113932,0.496,0.165477,0.359927
nervous,0.233785,0.505217,0.605633,0.632587
nervous,0.120825,0.772837,0.682983,0.508962
nervous,0.15224,0.593043,0.838614,0.58631
nervous,0.185708,0.571936,0.78356,0.754196
nervous,0.304271,0.49881,0.777942,0.494454
nervous,0.1749,0.55078,0.61979,0.614785
nervous,0.319235,0.51395,0.508896,0.655109
nervous,0.169433,0.696707,0.605571,0.574919
nervous,0.075038,0.658706,0.43564,0.507796
nervous,0.122109,0.635756,0.47137,0.397731
nervous,0.093964,0.327731,0.592258,0.595243
nervous,0.261639,0.613674,0.619233,0.509538
nervous,0.200081,0.312393,0.70036,0.358303
nervous,0.20708,0.786852,0.755622,0.421912
nervous,0.06075,0.708887,0.595579,0.284678
nervous,0.198852,0.554327,0.550976,0.416425
nervous,0.097428,0.537271,0.78399,0.641847
nervous,0.154426,0.632136,0.432963,0.499148
nervous,0.228492,0.635289,0.763566,0.619482
nervous,0.21513,0.605568,0.494766,0.363442
nervous,0.255493,0.58037,0.599447,0.571733
nervous,0.02436,0.43909,0.660452,0.500448
nervous,0.156572,0.647135,0.718839,0.649544
nervous,0.195217,0.614981,0.576175,0.536392
nervous,0.215096,0.551089,1.0,0.310408
nervous,0.002327,0.401094,0.767931,0.421746
nervous,0.128559,0.828065,0.788484,0.385731
nervous,0.34301,0.690114,0.510346,0.383398
nervous,0.23986,0.617502,0.668431,0.230433
nervous,0.104702,0.46119,0.501641,0.730495
nervous,0.187429,0.482596,0.595483,0.530578
nervous,0.116565,0.428508,0.581678,0.42802
nervous,0.074566,0.560991,0.638745,0.332387
nervous,0.198696,0.441809,0.726959,0.524053
nervous,0.218238,0.698904,0.618711,0.650172
nervous,0.198651,0.528759,0.609137,0.402023
nervous,0.241642,0.747095,0.474937,0.759736
nervous,0.143193,0.415474,0.55921,0.573108
nervous,0.192592,0.472628,0.817392,0.478689
nervous,0.232219,0.761391,0.4543,0.656119
nervous,0.086209,0.314297,0.516761,0.515905
nervous,0.115979,0.514417,0.719377,0.305621
nervous,0.132329,0.436094,0.605572,0.589251
nervous,0.060288,0.85012,0.512646,0.644796
nervous,0.219515,0.354542,0.822677,0.4211
nervous,0.214576,0.66353,0.647173,0.45973
nervous,0.092194,0.259735,0.58583,0.599475
nervous,0.143459,0.741573,0.641253,0.606135
nervous,0.179504,0.611341,0.411215,0.488449
nervous,0.186919,0.611374,0.641371,0.474023
nervous,0.167437,0.674908,0.599795,0.460518
nervous,0.104966,0.470679,0.451011,0.322481
nervous,0.104516,0.493919,0.646284,0.663914
nervous,0.100577,0.514552,0.487758,0.613462
nervous,0.290519,0.624426,0.373949,0.535121
nervous,0.064946,0.39804,0.731312,0.600019
nervous,0.135293,0.793211,0.74995,0.694773
nervous,0.056293,0.476666,0.84806,0.610303
nervous,0.154265,0.627171,0.592657,0.62702
nervous,0.173176,0.618392,0.804437,0.601288
nervous,0.091346,0.676532,0.590292,0.644738
nervous,0.195613,0.536885,0.944765,0.652962
nervous,0.116155,0.553625,0.532004,0.830521
nervous,0.102758,0.412674,0.459801,0.452159
nervous,0.265803,0.362463,0.552615,0.56067
nervous,0.212841,0.561409,0.435828,0.689532
nervous,0.239424,0.463391,0.542138,0.56618
nervous,0.283597,0.41393,0.705541,0.553368
nervous,0.017723,0.595947,0.729176,0.458457
nervous,0.126068,0.526416,0.650777,0.501634
nervous,0.184059,0.330604,0.604355,0.556491
nervous,0.299303,0.673488,0.702452,0.584562
nervous,0.312016,0.481966,0.514098,0.432077
nervous,0.08997,0.316826,0.362354,0.540577
nervous,0.206264,0.389681,0.883596,0.543679
nervous,0.162395,0.499618,0.870286,0.783292
nervous,0.228498,0.606851,0.61358,0.50694
nervous,0.16556,0.575469,0.686925,0.439118
nervous,0.108607,0.4395,0.658515,0.562329
nervous,0.244056,0.067047,0.689822,0.483299
nervous,0.163042,0.25845,0.576142,0.535698
nervous,0.209375,0.780413,0.652497,0.34135
nervous,0.276293,0.605818,0.658839,0.447448
nervous,0.255546,0.601073,0.677555,0.747006
nervous,0.199904,0.402712,0.250747,0.556178
nervous,0.25537,0.770076,0.776458,0.352251
nervous,0.277448,0.619995,0.501102,0.476498
nervous,0.058728,0.555337,0.662975,0.551983
nervous,0.151156,0.359875,0.71831,0.474538
nervous,0.173808,0.411972,0.776156,0.384641
nervous,0.103289,0.615713,0.510769,0.537273
nervous,0.216713,0.828503,0.600812,0.512861
nervous,0.208074,0.508061,0.550313,0.104893
nervous,0.15401,0.772641,0.82735,0.566183
nervous,0.197278,0.456814,0.710924,0.504386
nervous,0.170281,0.553656,0.726157,0.516943
nervous,0.129991,0.621036,1.0,0.780042
nervous,0.123844,0.58338,0.847693,0.458073
nervous,0.190918,0.462281,0.609523,0.397092
nervous,0.21275,0.54998,0.251733,0.286947
nervous,0.130901,0.481214,0.534011,0.54092
nervous,0.239517,0.331698,0.619568,0.408939
nervous,0.048698,0.581677,0.446782,0.52712
nervous,0.142318,0.642133,0.451565,0.531834
nervous,0.328932,0.604783,0.836201,0.504467
nervous,0.209496,0.501753,1.0,0.548077
nervous,0.130339,0.603483,0.704886,0.530204
nervous,0.123672,0.59896,0.364124,0.596038
nervous,0.221741,0.373639,0.617295,0.466982
nervous,0.232248,0.365152,0.616299,0.255868
nervous,0.128018,0.661172,0.658301,0.435254
nervous,0.003394,0.700288,0.540844,0.290646
nervous,0.190587,0.533177,0.640506,0.456225
nervous,0.329591,0.633607,0.904208,0.451511
nervous,0.120871,0.617629,0.689381,0.484938
nervous,0.17538,0.571472,0.817792,0.217081
nervous,0.121711,0.719617,0.410374,0.603576
nervous,0.13034,0.59962,0.345892,0.44302
nervous,0.152552,0.878874,0.365169,0.236318
nervous,0.226101,0.379345,0.565921,0.333697
nervous,0.112395,0.576323,0.637668,0.72146
nervous,0.190681,0.662208,0.796024,0.30062
nervous,0.10291,0.738335,0.570319,0.425964
nervous,0.03522,0.890289,0.630216,0.447237
nervous,0.080576,0.551181,0.532882,0.584009
nervous,0.176427,0.68018,0.65143,0.590706
nervous,0.337225,0.590367,0.908101,0.524242
nervous,0.156242,0.441904,0.722025,0.324817
nervous,0.147978,0.611304,0.659499,0.537308
nervous,0.190134,0.410309,0.678588,0.866536
nervous,0.177054,0.979868,0.751636,0.448097
nervous,0.205052,0.618677,0.593283,0.539998
nervous,0.196686,0.596111,0.738005,0.397666
nervous,0.062084,0.51113,0.594701,0.438239
nervous,0.236491,0.751768,0.419629,0.514071
nervous,0.132789,0.722068,0.502866,0.437246
nervous,0.106754,0.545068,0.537881,0.433251
nervous,0.240919,0.449569,0.673291,0.729671
nervous,0.216911,0.291483,0.870594,0.478876
nervous,0.198022,0.691488,0.372525,0.47559
nervous,0.302662,0.599255,1.0,0.409788
nervous,0.331426,0.496249,0.503239,0.385426
nervous,0.054576,0.482354,0.743711,0.477323
nervous,0.282667,0.194277,0.672649,0.668737
nervous,0.090784,0.699698,0.788285,0.446124
nervous,0.227315,0.309925,0.959979,0.457134
nervous,0.394315,0.645359,0.40809,0.688972
nervous,0.111202,0.785618,0.478003,0.669185
nervous,0.099142,0.479352,0.394856,0.381158
nervous,0.274952,0.699407,0.45727,0.54968
nervous,0.32395,0.37411,0.962932,0.633574
nervous,0.081939,0.70322,0.578212,0.571418
nervous,0.25451,0.230528,0.624238,0.609635
nervous,0.113193,0.491091,0.508488,0.71703
nervous,0.109167,0.804859,0.79991,0.840585
nervous,0.192096,0.610309,0.706338,0.410474
nervous,0.1447,0.722362,0.756524,0.569316
nervous,0.172439,0.621867,0.375285,0.504087
nervous,0.193408,0.476606,0.74267,0.709293
nervous,0.250913,0.591757,0.617306,0.535054
nervous,0.254596,0.484126,0.94006,0.51804
nervous,0.049083,0.664127,0.608308,0.427593
nervous,0.093671,0.641211,0.840738,0.506571
nervous,0.058012,0.532006,0.817602,0.681695
nervous,0.14243,0.387462,0.893811,0.770142
nervous,0.270459,0.568717,0.407581,0.522911
nervous,0.264183,0.647649,0.71592,0.531406
nervous,0.227542,0.365759,0.845388,0.545051
nervous,0.207817,0.528381,0.457906,0.704619
nervous,0.175576,0.576984,0.612779,0.785502
nervous,0.277688,0.594324,0.42175,0.743315
nervous,0.194892,0.430361,0.528602,0.748663
nervous,0.039995,0.263839,0.883465,0.593934
nervous,0.15727,0.378506,0.513093,0.512706
nervous,0.197863,0.728813,0.716961,0.315852
nervous,0.227756,0.348963,0.76117,0.431903
nervous,0.094178,0.396908,0.737388,0.377712
nervous,0.170098,0.606593,0.584151,0.554689
nervous,0.183012,0.44523,0.399854,0.490893
nervous,0.093427,0.577815,0.82541,0.426978
nervous,0.239886,0.499875,0.569567,0.469193
nervous,0.094824,0.292482,0.822485,0.506511
nervous,0.245312,0.650023,0.684174,0.564098
nervous,0.254644,0.684366,0.693354,0.55655
nervous,0.155392,0.695486,0.732391,0.326305
nervous,0.185211,0.477972,0.592199,0.300314
nervous,0.150184,0.466288,0.495689,0.556849
nervous,0.242722,0.533418,0.564625,0.54844
nervous,0.336187,0.297201,0.297481,0.379561
nervous,0.038117,0.438491,0.649435,0.607507
nervous,0.085287,0.545604,0.84481,0.470926
nervous,0.148692,0.629209,0.739872,0.585824
nervous,0.150728,0.890917,0.753462,0.378708
nervous,0.050665,0.609153,0.5277,0.42862
nervous,0.245596,0.158744,0.661338,0.344504
nervous,0.158892,0.402564,0.489593,0.303337
nervous,0.091412,0.629595,0.242835,0.56758
nervous,0.140723,0.625199,0.765613,0.565996
nervous,0.20357,0.684449,0.537634,0.364715
nervous,0.205932,0.361189,0.779403,0.458639
nervous,0.290504,0.548416,0.702032,0.428674
nervous,0.280587,0.635968,0.546254,0.837197
nervous,0.198719,0.66348,0.807992,0.44751
nervous,0.2414,0.458844,0.710887,0.501007
nervous,0.17822,0.618085,0.809925,0.632004
nervous,0.204973,0.468711,0.803054,0.499294
nervous,0.218473,0.494704,0.493074,0.537668
nervous,0.106665,0.50711,0.504738,0.223123
nervous,0.192312,0.66923,0.705457,0.537649
nervous,0.095917,0.447192,0.495872,0.555526
nervous,0.091684,0.676341,0.602475,0.702739
nervous,0.312532,0.736355,0.489537,0.735279
nervous,0.299464,0.518608,0.688978,0.607079
nervous,0.199048,0.167876,0.517488,0.374184
nervous,0.085152,0.58161,0.621077,0.425993
nervous,0.227812,0.596931,0.663647,0.470467
nervous,0.047248,0.446989,0.614343,0.639077
nervous,0.19883,0.471387,0.302605,0.516891
nervous,0.128199,0.53824,0.46708,0.576903
nervous,0.215851,0.652306,0.531087,0.459218
nervous,0.175716,0.611803,0.45794,0.397853
nervous,0.089651,0.43628,0.623885,0.583798
nervous,0.030269,0.436071,0.602514,0.794805
nervous,0.023738,0.674508,0.621516,0.358029
nervous,0.128922,0.604791,0.689045,0.244861
nervous,0.126141,0.412537,0.758639,0.393228
nervous,0.206723,0.620395,0.767634,0.610734
nervous,0.305244,0.423593,0.584312,0.688284
nervous,0.186354,0.340146,0.560097,0.501806
nervous,0.246059,0.44454,0.712519,0.576628
nervous,0.178499,0.618151,0.47761,0.373134
nervous,0.068249,0.508991,0.712603,0.577809
nervous,0.283629,0.646329,0.721646,0.57202
nervous,0.185331,0.395877,0.607655,0.63251
nervous,0.237149,0.684184,0.562057,0.449121
nervous,0.140362,0.449114,0.71077,0.837408
nervous,0.231708,0.280554,0.600762,0.481906
nervous,0.104517,0.424852,0.661146,0.287645
nervous,0.210412,0.631371,0.502718,0.416096
nervous,0.269873,0.571174,0.570959,0.473847
nervous,0.113623,0.385476,0.609208,0.52426
nervous,0.168637,0.469008,0.453716,0.446494
nervous,0.110302,0.351329,0.617699,0.418807
nervous,0.252356,0.37316,0.726406,0.638169
nervous,0.247578,0.598886,0.582949,0.919163
nervous,0.175512,0.452091,0.695131,0.46425
nervous,0.312886,0.47712,0.751403,0.560873
nervous,0.06256,0.362325,0.525599,0.403111
nervous,0.109201,0.406605,0.632766,0.482161
nervous,0.068548,0.167609,0.624284,0.537037
nervous,0.183155,0.796507,0.610999,0.510812
nervous,0.318023,0.755464,0.545542,0.612132
nervous,0.286707,0.427076,0.746956,0.769153
nervous,0.259116,0.622028,0.417145,0.719554
nervous,0.127042,0.61327,0.765118,0.344525
nervous,0.133685,0.700444,0.777649,0.42108
nervous,0.213956,0.614501,0.489976,0.646618
nervous,0.016429,0.522585,0.804146,0.31093
nervous,0.180715,0.618323,0.338422,0.596792
nervous,0.155413,0.306171,0.534003,0.538248
nervous,0.189026,0.41602,0.577296,0.323976
nervous,0.206134,0.475381,0.568827,0.712855
nervous,0.153565,0.747823,0.584865,0.490167
nervous,0.110521,0.57832,0.435894,0.320914
nervous,0.228053,0.52269,0.642468,0.449934
nervous,0.082274,0.53228,0.450147,0.679967
nervous,0.246969,0.616688,0.501446,0.543006
nervous,0.104977,0.451641,0.582843,0.533603
nervous,0.114508,0.688222,0.762627,0.548563
nervous,0.246848,0.509244,0.367474,0.479769
nervous,0.11015,0.638676,0.343398,0.567295
nervous,0.221371,0.522275,0.541451,0.374881
nervous,0.1991,0.582441,0.701178,0.863644
nervous,0.210485,0.510633,0.815407,0.728112
nervous,0.163074,0.536995,0.555531,0.604058
nervous,0.123916,0.619517,0.708176,0.512093
nervous,0.171779,0.740578,0.885271,0.200024
nervous,0.20941,0.563569,0.639753,0.194096
nervous,0.137466,0.587773,0.537189,0.839259
nervous,0.2084,0.647978,0.498254,0.436947
nervous,0.273961,0.451941,0.531447,0.728652
nervous,0.055504,0.638292,0.530427,0.425418
nervous,0.131761,0.633398,0.628025,0.442171
nervous,0.170398,0.391254,0.645667,0.40073
nervous,0.163097,0.70919,0.616345,0.450248
nervous,0.0,0.64128,0.749152,0.416672
nervous,0.222392,0.5034,0.820267,0.6167
nervous,0.13335,0.881856,0.676732,0.498924
nervous,0.229463,0.580324,0.41244,0.690447
nervous,0.159855,0.412025,0.67242,0.62861
nervous,0.094562,0.524209,0.501459,0.595897
nervous,0.149767,0.474641,0.691988,0.464231
nervous,0.230573,0.616116,0.863653,0.57534
nervous,0.254762,0.687095,0.765231,0.54965
nervous,0.123089,0.828545,0.762463,0.520907
nervous,0.367524,0.590759,0.974923,0.511898
nervous,0.179859,0.619077,0.39048,0.397668
nervous,0.015367,0.628085,0.801232,0.503207
nervous,0.039585,0.369804,0.868648,0.282
nervous,0.212739,0.329593,0.631018,0.537831
nervous,0.201355,0.642628,0.829743,0.556158
nervous,0.171734,0.479336,0.64962,0.374506
nervous,0.08477,0.428014,0.597089,0.473403
nervous,0.129766,0.510488,0.472771,0.43818
nervous,0.210418,0.364318,0.82898,0.464319
nervous,0.29546,0.584672,0.715306,0.524458
nervous,0.118614,0.614819,0.781455,0.550802
nervous,0.068134,0.759221,0.673894,0.447422
nervous,0.215956,0.465884,0.504522,0.517299
nervous,0.146568,0.68335,0.647457,0.437646
nervous,0.207145,0.526391,0.605709,0.473808
nervous,0.088379,0.501064,0.822839,0.414681
nervous,0.119567,0.68056,0.533544,0.40286
nervous,0.266904,0.692872,0.908362,0.388476
nervous,0.050514,0.719137,0.581701,0.459547
nervous,0.182279,0.613822,0.674634,0.71412
nervous,0.138767,0.791163,0.558128,0.470346
nervous,0.242946,0.566135,0.611338,0.455566
nervous,0.228185,0.460847,0.507439,0.342359
nervous,0.104989,0.413472,0.701866,0.380979
nervous,0.230681,0.335664,0.78841,0.394726
nervous,0.080941,0.662886,0.724115,0.526652
nervous,0.255895,0.576837,0.670602,0.410592
nervous,0.085282,0.672507,0.471445,0.440488
nervous,0.117935,0.544495,0.670798,0.300943
nervous,0.304775,0.687568,0.527318,0.36581
nervous,0.111968,0.401836,0.428152,0.414048
nervous,0.113138,0.507363,0.571964,0.546573
nervous,0.261679,0.694753,0.794446,0.670407
nervous,0.291166,0.610297,0.806846,0.516797
nervous,0.282973,0.619622,0.62478,0.402943
nervous,0.243067,0.595121,0.923901,0.549068
nervous,0.204926,0.481862,0.843397,0.485422
nervous,0.067745,0.388876,0.400832,0.569151
nervous,0.022538,0.569634,0.669276,0.427206
nervous,0.082537,0.343579,0.435443,0.637281
nervous,0.118282,0.405868,0.474492,0.445627
nervous,0.118138,0.494414,0.693216,0.342759
nervous,0.100715,0.548049,0.654208,0.750823
nervous,0.205568,0.543228,1.0,0.444413
nervous,0.162454,0.485495,0.835018,0.311502
nervous,0.068247,0.366172,0.653878,0.43397
nervous,0.180048,0.437638,0.642325,0.482733
nervous,0.224335,0.609688,0.458209,0.7258
nervous,0.136506,0.587343,0.551722,0.544402
nervous,0.188691,0.759361,0.898044,0.547716
nervous,0.188288,0.581863,0.550774,0.567394
nervous,0.205017,0.551942,0.801513,0.309763
