label_confidence,wpm,fillers_density,continuity,eye_contact,posture,voice_variation
average,148.623,0.046978,0.772575,0.456106,0.504213,0.61309
average,117.1829,0.0,0.65405,0.656555,0.789362,0.74624
average,131.5246,0.058172,0.718094,0.663733,0.590102,0.519559
average,116.8614,0.084602,0.341316,0.70276,0.671128,0.516831
average,108.7093,0.011437,0.790866,0.84138,0.655237,0.594949
average,121.7534,0.051631,0.883849,0.543561,0.809715,0.155777
average,118.9659,0.055918,0.985422,0.602569,0.454573,0.788414
average,127.7294,0.058296,0.649836,0.62561,0.530061,0.856376
average,151.4422,0.080362,0.581731,0.271496,0.573127,0.902965
average,124.2063,0.066036,0.546273,0.450779,0.607233,0.829745
average,149.8042,0.003936,0.80001,0.393228,0.51095,0.54187
average,155.1718,0.071985,0.749735,0.662211,0.835394,0.166402
average,162.8924,0.03028,0.739092,0.510674,0.435039,0.533086
average,134.2576,0.042892,0.6771,0.87467,0.970848,0.675522
average,134.9934,0.012255,0.794073,0.72085,0.743413,0.244623
average,145.3012,0.076232,0.552607,0.723238,0.490116,0.431231
average,112.9236,0.037986,0.648556,0.674209,0.762457,0.668912
average,118.2646,0.052197,0.535275,0.580076,0.626839,0.283943
average,140.0639,0.041885,0.723155,0.820412,0.551572,0.603036
average,155.9718,0.072632,0.67178,0.424921,0.506411,0.164397
average,142.3483,0.059962,0.71761,0.352296,0.561555,0.698447
average,140.974,0.060661,1.0,0.659053,0.274615,0.251802
average,135.5,0.045375,0.674202,0.572202,0.49449,0.517287
average,155.0985,0.079647,0.955598,0.427926,0.616772,0.393509
average,140.6555,0.043346,0.666156,0.861824,0.635741,0.472353
average,137.4383,0.058524,0.802293,0.879385,0.414301,0.508403
average,128.1572,0.038982,0.813667,0.833378,0.525319,0.753649
average,104.2303,0.056805,0.566397,0.484481,0.629613,0.378212
average,78.461,0.057229,0.816964,0.571009,0.581658,0.38288
average,99.1936,0.008654,0.820545,0.791646,0.715493,0.518266
average,144.089,0.059322,0.582227,0.640043,0.572628,0.399085
average,150.5237,0.076493,0.348049,0.554087,0.57081,0.659065
average,103.8932,0.0,0.82314,0.773328,0.334559,0.427608
average,157.5433,0.023439,0.715158,0.691433,0.391579,0.348508
average,99.5649,0.041709,0.581351,0.637383,0.721572,0.699953
average,171.9811,0.049154,0.652514,0.53256,0.465621,0.530668
average,121.0923,0.055361,0.560046,0.516106,0.689177,0.427517
average,95.4342,0.044696,0.579734,0.812657,0.775378,0.039073
average,144.427,0.052786,0.477394,0.758098,0.415218,0.656168
average,118.3686,0.014639,1.0,0.321661,0.491036,0.340214
average,121.798,0.058976,0.708687,0.780775,0.679507,0.14886
average,139.8974,0.049676,0.606306,0.973271,0.717336,0.619511
average,147.5783,0.036599,0.795008,0.656885,0.530876,0.230115
average,130.4362,0.056739,0.702436,0.567184,0.624377,0.398344
average,157.8877,0.050405,0.627031,0.274555,0.588447,0.346172
average,118.9487,0.063852,0.71196,0.29716,0.719013,0.165233
average,142.4798,0.035498,0.713036,0.595517,0.5963,0.487714
average,131.4739,0.082395,0.733592,0.644494,0.506477,0.518561
average,111.5754,0.068003,0.477348,0.448141,0.359339,0.525536
average,122.3703,0.058719,0.553661,0.695666,0.712774,0.488124
average,130.5557,0.047744,0.563396,0.406451,0.70702,0.383636
average,138.1611,0.07602,0.631426,0.491984,0.568115,0.457015
average,141.0545,0.044432,1.0,0.675753,0.744932,0.443365
average,148.213,0.040895,0.603366,0.762962,0.610834,0.494148
average,147.6739,0.04778,0.677613,0.503629,0.789869,0.388489
average,129.0802,0.050738,0.742418,0.782466,0.608829,0.697749
average,125.5224,0.052415,0.672434,0.976765,0.563898,0.403164
average,132.0653,0.039665,0.747173,0.821236,0.643569,0.483169
average,125.8753,0.034899,0.714479,0.601368,0.807722,0.277366
average,156.1816,0.042064,0.72228,0.408329,0.70991,0.277114
average,136.721,0.050514,0.651157,0.228251,0.9657,0.260246
average,134.9094,0.030404,0.857201,0.531692,0.499684,0.557128
average,107.1048,0.036734,0.803537,0.871232,0.466014,0.339919
average,136.3385,0.005052,0.903644,0.420091,0.550014,0.496952
average,130.9223,0.025728,0.958219,0.136476,0.440479,0.335381
average,112.9053,0.069391,0.451248,0.880343,0.575499,0.20503
average,92.1837,0.040697,0.594704,0.642569,0.547908,0.622044
average,127.4352,0.036522,0.845988,0.641071,0.743941,0.656759
average,124.7116,0.045765,0.826571,0.158882,0.603717,0.409524
average,136.7329,0.028978,0.864317,0.467203,0.546557,0.330406
average,152.1379,0.003288,0.968032,0.865207,0.529622,0.634846
average,132.3416,0.078058,0.842598,0.994766,0.370057,0.484442
average,98.9661,0.034626,1.0,0.684276,0.777527,0.542509
average,138.1083,0.034553,0.593704,0.501152,0.183137,0.435233
average,134.3173,0.032616,0.680398,0.694509,0.761568,0.234394
average,115.694,0.060059,0.788351,0.841992,0.828468,0.884677
average,124.7302,0.076571,0.561998,1.0,0.692752,0.547564
average,147.8187,0.017893,0.538787,0.620821,0.675315,0.82486
average,112.9144,0.075804,0.660162,0.549686,0.593785,0.39505
average,138.7577,0.037101,0.488431,0.551794,0.693062,0.197581
average,140.4729,0.06861,0.92199,0.66078,0.331256,0.566572
average,147.4091,0.031069,0.689098,0.687048,0.905962,0.403947
average,146.0426,0.051326,0.729914,0.839485,0.486972,0.491473
average,130.4893,0.014862,0.884888,0.749223,0.625421,0.402952
average,130.004,0.059147,0.707934,0.47985,0.537267,0.447818
average,113.2133,0.051666,0.581048,0.428219,1.0,0.799173
average,132.591,0.06202,0.853142,0.58642,0.665241,0.402809
average,152.6021,0.070389,0.934288,0.64788,0.966849,0.436257
average,166.8447,0.035734,0.505384,0.965005,0.72566,0.543442
average,123.5113,0.028097,0.587462,0.624939,0.595968,0.100696
average,160.4877,0.036606,0.885761,0.472983,0.644775,0.625016
average,145.0182,0.039641,0.776394,0.72167,0.596331,0.249531
average,118.7578,0.037415,0.703909,0.886628,0.765197,0.303109
average,163.0574,0.043423,0.800843,0.430982,0.547642,0.636829
average,114.1803,0.046103,0.770637,0.415871,0.335595,0.613329
average,181.5409,0.054177,0.797612,0.440867,0.855148,0.382182
average,150.9469,0.057146,0.794755,0.706795,0.70983,0.50101
average,147.4467,0.030479,0.664177,0.864256,0.647665,0.391331
average,148.6276,0.061749,0.505027,0.731388,0.641974,0.578142
average,130.1927,0.054286,0.42535,0.438912,0.738416,0.921859
average,136.611,0.031144,0.720312,0.439184,0.819972,0.458654
average,148.9577,0.041931,0.871294,0.307753,0.623916,0.547126
average,125.1697,0.05219,0.751382,0.78879,0.719444,0.520727
average,145.8303,0.017939,0.587139,0.350653,0.707776,0.524487
average,154.9353,0.052033,0.605245,0.62412,0.319933,0.376519
average,87.7522,0.05157,0.658105,0.57619,0.470947,0.329606
average,142.4671,0.016279,0.775853,0.45398,0.35104,0.670742
average,153.9253,0.034211,0.617609,0.554843,0.49039,0.335907
average,138.1011,0.086478,0.646794,0.784159,0.676463,0.148998
average,129.5602,0.041999,0.919681,0.870928,0.680288,0.668567
average,127.3655,0.067387,0.715051,0.797581,0.811906,0.578961
average,116.6514,0.036589,0.812838,0.760823,0.645342,0.393788
average,133.445,0.03943,0.659063,0.952806,0.543922,0.541402
average,132.7526,0.020469,0.510847,0.585399,0.307569,0.779473
average,123.4909,0.036136,0.88346,0.574671,0.724167,0.346935
average,130.8178,0.06437,0.570728,0.694992,0.233358,0.677791
average,119.9845,0.043287,0.685307,0.424526,0.451739,0.543842
average,140.23,0.027295,0.78116,0.700421,0.559485,0.217171
average,129.3242,0.052302,0.69117,0.493351,0.694715,0.677758
average,116.1347,0.03904,1.0,0.652356,0.417311,0.364035
average,116.3754,0.052608,0.746159,0.485432,0.91701,0.465324
average,121.7969,0.020578,0.565785,0.375716,0.589509,0.290707
average,144.1117,0.033311,0.82603,0.688464,0.723281,0.611415
average,165.8798,0.02802,0.8269,0.671661,0.790125,0.469944
average,151.1682,0.019168,0.549354,0.497542,0.60804,0.458344
average,116.6795,0.025183,0.601706,0.292325,0.573898,0.439487
average,137.9387,0.048337,0.96901,0.746227,0.73797,0.515646
average,139.6431,0.040585,0.714943,0.94588,0.608791,0.210264
average,142.5425,0.062504,0.723179,0.261898,0.825857,0.491383
average,124.4153,0.068761,0.396304,0.620135,0.533473,0.718586
average,134.3719,0.027707,0.870735,0.157374,0.701264,0.222608
average,121.6761,0.040186,0.836517,0.996614,0.335272,0.530335
average,169.6442,0.033541,0.60475,0.64247,0.752614,0.568368
average,123.5434,0.028949,0.897419,0.460577,0.31341,0.188389
average,119.6295,0.07485,0.521746,0.873945,0.829091,0.490542
average,84.1163,0.021319,0.60497,0.911526,0.528933,0.310872
average,133.3894,0.016809,0.696307,0.45626,1.0,0.284828
average,164.7388,0.022197,0.739416,0.690057,0.642682,0.464472
average,145.5062,0.053347,0.674065,0.478602,0.593481,0.417944
average,126.4402,0.046524,0.488602,0.415036,0.753084,0.044925
average,151.5466,0.033822,0.950421,0.820719,0.567616,0.409731
average,158.6787,0.070465,0.845911,0.805954,0.445996,0.486954
average,116.1332,0.022735,0.724583,0.525508,0.5934,0.359994
average,107.4194,0.078936,0.723374,0.340405,0.649115,0.72385
average,147.2571,0.034626,0.625794,0.427726,0.501239,0.331041
average,103.5711,0.03612,0.751597,0.525481,0.654777,0.741948
average,163.042,0.043641,0.832027,0.570004,0.54194,0.248971
average,131.559,0.066688,0.508837,0.548323,0.566345,0.494438
average,134.7298,0.055745,0.984547,0.443311,0.471928,0.494526
average,156.149,0.015752,0.749706,0.563759,0.756686,0.563074
average,130.8733,0.05475,0.601258,0.74404,0.841844,0.468029
average,122.6569,0.042097,0.818456,0.592464,0.428057,0.621379
average,112.309,0.05349,0.420046,0.619467,0.609073,0.095928
average,135.9907,0.022973,0.712713,0.525888,0.383111,0.261769
average,112.6175,0.064648,0.825372,0.99501,0.5381,0.352068
average,132.4277,0.037895,0.612616,0.609796,0.732577,0.069815
average,119.7004,0.016944,0.676925,0.677873,0.798711,0.371926
average,131.9129,0.011358,0.57093,0.637286,0.402558,0.672662
average,139.4233,0.026908,0.477675,0.470526,0.476109,0.23094
average,104.6774,0.040392,0.809839,0.472005,0.691181,0.391006
average,141.0217,0.02927,0.742149,0.621624,0.837971,0.550574
average,134.6081,0.015602,0.621213,0.455928,0.488447,0.452791
average,134.3348,0.050599,0.889217,0.687039,0.423544,0.486457
average,140.5188,0.070244,0.676871,0.573996,0.792623,0.482145
average,101.2287,0.008743,0.976117,0.291529,0.593246,0.608961
average,98.2371,0.023369,0.512989,0.924203,0.942905,0.317849
average,140.431,0.051161,0.657881,0.30718,0.989194,0.123118
average,133.8179,0.032048,0.851209,0.75227,0.46339,0.307777
average,102.0973,0.048896,0.806632,0.5205,0.580831,0.793412
average,146.8523,0.071955,0.363693,0.698495,0.66022,0.224643
average,111.2098,0.040631,0.498701,0.456234,0.546145,0.553233
average,117.2775,0.036055,0.85365,0.282433,0.656366,0.520093
average,137.5029,0.034973,0.540271,0.873513,0.482961,0.248935
average,130.3636,0.030218,0.857621,0.552269,0.808876,0.530779
average,123.0122,0.06728,0.602374,0.542374,0.704665,0.490792
average,117.8736,0.014273,0.697203,0.469119,0.624743,0.374225
average,117.0838,0.039637,0.688986,0.725102,0.68771,0.826996
average,132.5458,0.031541,0.675056,0.702298,0.780548,0.691465
average,111.6939,0.070613,0.693097,0.433149,0.587396,0.667936
average,138.231,0.020759,0.519318,0.378187,0.502954,0.463941
average,109.7287,0.036433,0.910305,0.891205,0.868076,0.126917
average,160.127,0.046834,0.711695,0.785203,0.732553,0.113638
average,118.9756,0.037679,0.50046,0.779488,0.850229,0.448099
average,135.3747,0.044774,0.714873,0.801183,0.33752,0.537499
average,130.2134,0.030731,0.624497,0.929827,0.4076,0.41966
average,159.3308,0.019597,0.631575,0.607616,0.686026,0.435544
average,113.8835,0.053948,0.68491,0.712996,0.767791,0.182477
average,148.5963,0.039907,0.823782,0.688897,0.916653,0.451126
average,122.7403,0.034741,0.544436,0.745458,0.443773,0.593879
average,125.977,0.009735,0.923241,0.0,0.606919,0.492113
average,88.4911,0.053825,0.599532,0.555267,0.834882,0.47569
average,123.6899,0.041591,0.966416,0.67283,0.478598,0.362103
average,108.5787,0.035966,0.941184,0.57006,0.406078,0.527567
average,122.9336,0.056228,0.66364,0.860149,0.474297,0.240271
average,146.8768,0.004929,0.67421,0.744111,0.268897,0.461636
average,103.0729,0.008103,0.540109,0.566989,0.50706,0.649272
average,131.483,0.035221,0.503514,0.64034,0.949424,0.323475
average,119.4601,0.023786,0.877627,0.766861,0.548597,0.342172
average,113.0106,0.039214,0.852982,0.607475,0.826024,0.320371
average,88.3711,0.097107,0.732187,0.740135,0.493998,0.204742
average,132.7855,0.005166,0.659941,0.784016,0.691755,0.495882
average,161.3873,0.052507,0.414336,0.573167,0.928051,0.394301
average,163.5537,0.065473,0.638729,0.405511,0.674383,0.67869
average,101.5845,0.047408,0.393792,0.538874,0.355243,0.551202
average,117.598,0.068161,0.618926,0.486317,0.361574,0.520389
average,138.8578,0.063795,0.79828,0.672229,0.715336,0.57543
average,146.3378,0.014449,0.630727,0.30785,0.673141,0.743393
average,146.1341,0.032859,0.775812,0.662809,0.657301,0.215398
average,153.6724,0.021438,0.644988,0.772646,0.560253,0.464274
average,132.1529,0.046318,0.717258,0.638505,0.631952,0.288812
average,102.0992,0.064963,0.856567,0.660745,0.67266,0.285266
average,86.1055,0.040026,0.415397,0.633192,0.828678,0.339095
average,119.9435,0.024883,0.706638,0.594019,0.456939,0.614263
average,178.6427,0.068797,0.683409,0.577942,0.537831,0.353849
average,147.2468,0.065034,0.524571,0.665937,0.79778,0.386967
average,126.1924,0.05892,0.808663,0.67723,0.660677,0.519946
average,125.0011,0.022646,0.466508,0.707201,0.637312,0.531994
average,115.0802,0.047052,0.711796,0.830221,0.756281,0.316807
average,139.082,0.030062,0.308053,0.910671,0.560011,0.637103
average,118.0958,0.028853,0.618011,0.645477,0.648183,0.539585
average,121.0654,0.045809,0.573524,0.864474,0.40976,0.302045
average,122.3784,0.092779,0.815025,0.446356,0.751551,0.542849
average,134.9274,0.058916,0.708711,0.630744,0.371532,0.709758
average,121.9449,0.020255,0.624351,0.51647,0.491802,0.589977
average,147.5355,0.005816,0.622784,0.520241,0.592457,0.757137
average,115.3556,0.076248,0.678069,0.882911,0.570247,0.372945
average,129.5925,0.070845,0.723747,0.637665,0.721872,0.29165
average,136.0604,0.032437,0.92069,0.675359,0.730836,0.082921
average,142.7212,0.041449,0.484426,0.617096,0.377074,0.559985
average,155.8115,0.009189,0.695503,0.57032,0.301669,0.614971
average,141.2628,0.085522,0.774425,0.44178,0.702294,0.681265
average,121.6323,0.062048,0.346764,0.865512,0.748062,0.0
average,136.8878,0.00527,0.608337,0.722196,0.598236,0.67619
average,131.1472,0.044251,0.864774,0.539233,0.615973,0.4692
average,128.785,0.068204,0.59998,0.450545,0.450131,0.06447
average,156.7074,0.026984,0.664211,0.880437,0.597298,0.542593
average,104.4293,0.072967,0.68176,0.416707,0.456956,0.754196
average,119.4488,0.025068,0.63504,0.608167,0.644291,0.529984
average,134.2257,0.057943,0.659088,0.972992,0.54185,0.693431
average,119.2178,0.016445,0.449937,0.654711,0.805913,0.242816
average,114.2051,0.052723,0.699619,0.494583,0.415318,0.505634
average,141.7528,0.054835,0.703977,0.409973,0.670329,0.493169
average,106.3621,0.038953,0.754965,0.585917,0.306315,0.334736
average,117.2762,0.056186,1.0,0.624114,0.428325,0.421109
average,130.1914,0.060132,0.886318,0.850383,0.705957,0.449857
average,156.7012,0.03805,0.708172,0.556181,0.278993,0.678916
average,142.1593,0.0,0.850263,0.545381,0.778167,0.463642
average,105.5679,0.045527,0.565232,0.379881,0.758725,0.520478
average,156.9562,0.037112,0.555564,0.714985,0.486611,0.394165
average,139.4517,0.042481,0.62669,0.347521,0.769903,0.383683
average,141.1257,0.05472,0.863693,0.557598,0.564365,0.250512
average,120.2323,0.051823,0.577442,0.656842,0.854767,0.369862
average,106.3413,0.036732,0.486601,0.84016,0.633576,0.318878
average,119.9226,0.021358,0.851671,0.930695,0.380945,0.637787
average,125.5747,0.07035,0.424926,0.640571,0.554736,0.568636
average,131.1006,0.045445,0.684102,0.881214,0.592004,0.605571
average,141.3132,0.062776,0.547787,0.727291,0.673899,0.235898
average,126.1769,0.090886,0.641229,0.533823,0.692114,0.352643
average,132.5282,0.036022,0.760358,0.58886,0.932319,0.458281
average,125.993,0.065589,0.491337,0.90451,0.461843,0.664641
average,156.219,0.034484,0.635543,0.580348,0.719447,0.27035
average,128.0339,0.038732,0.527303,0.411899,0.64052,0.469895
average,116.2484,0.046585,0.602957,0.835276,0.603523,0.647556
average,99.5316,0.051455,0.789412,0.575181,0.533783,0.422301
average,143.3644,0.020789,0.805073,0.657306,0.578273,0.410749
average,131.1135,0.078172,0.7522,0.430315,0.550352,0.243976
average,95.9838,0.021757,0.718011,0.829312,0.779324,0.242053
average,115.6423,0.026226,0.312759,0.569825,0.748521,0.40457
average,107.1793,0.028097,0.650673,0.73864,0.590749,0.564284
average,128.5359,0.049736,0.558975,0.476548,0.41907,0.558298
average,124.7587,0.0,0.772173,0.775345,0.490126,0.536451
average,126.2249,0.002644,0.992945,0.56333,0.652227,0.337574
average,124.6805,0.048233,0.543619,0.904914,0.754103,0.543029
average,127.4479,0.029776,0.854513,0.709925,0.556092,0.254786
average,101.6338,0.045571,0.662661,0.813412,0.778753,0.457001
average,128.5398,0.021958,0.859147,0.589789,0.716845,0.661825
average,119.8191,0.028442,1.0,0.707004,0.575424,0.673181
average,124.4514,0.05151,0.614765,0.596945,0.576149,0.314661
average,134.3715,0.032228,0.786398,0.545182,0.344784,0.561753
average,141.4768,0.090071,0.702658,0.632998,0.696574,0.633546
average,147.2296,0.051376,0.695054,0.751679,0.608064,0.21795
average,102.978,0.039135,0.717995,1.0,0.600796,0.458388
average,122.722,0.057376,0.742051,0.485099,0.458166,0.377574
average,114.8193,0.040377,0.721222,0.509785,0.85272,0.658691
average,125.868,0.025717,0.695531,0.575931,0.609955,0.378355
average,111.1109,0.045698,0.64737,0.552852,0.635034,0.437515
average,131.3,0.037056,0.754022,0.470796,0.445929,0.289804
average,117.8196,0.019244,0.446094,0.690623,0.823879,0.550387
average,121.3043,0.010671,0.728792,0.310685,0.606135,0.306076
average,88.9493,0.074611,0.511629,0.535958,0.599365,0.365319
average,138.3624,0.030181,0.757286,0.657331,0.39956,0.492451
average,111.0285,0.021687,0.743584,0.526496,0.67967,0.518713
average,104.2959,0.059812,0.742752,0.494405,0.59826,0.588446
average,124.247,0.087305,0.923604,0.621021,0.583522,0.416759
average,119.1882,0.047504,0.803132,0.357094,0.722845,0.618039
average,140.2992,0.042401,0.779595,0.833871,0.610689,0.45425
average,168.3858,0.051145,0.548906,0.757135,0.684311,0.332025
average,110.1289,0.049772,0.690985,0.376035,0.605844,0.422741
average,128.8765,0.054832,0.435716,0.399817,0.542089,0.688712
average,172.6201,0.045097,0.706832,0.160194,0.764714,0.530936
average,135.0964,0.020076,0.996983,0.873698,0.667097,0.628559
average,130.92,0.061422,0.503912,0.190732,0.416881,0.304833
average,118.4159,0.053962,0.661399,0.59484,0.430462,0.22119
average,130.7399,0.034158,0.700685,0.697992,0.882318,0.446319
average,162.6402,0.053125,0.803425,0.789555,0.735159,0.305693
average,149.495,0.037518,0.745253,0.623913,0.803055,0.520752
average,105.0491,0.086833,0.82524,0.500911,0.438032,0.620869
average,111.6568,0.061014,0.860362,0.483042,0.501762,0.365361
average,112.2002,0.049591,0.755842,0.730949,0.486668,0.601193
average,112.2218,0.061788,0.477001,0.882193,0.536557,0.557836
average,142.2123,0.019609,0.82527,0.500865,0.571028,0.32936
average,159.0483,0.021601,0.764543,0.487741,0.794572,0.867844
average,118.6538,0.047801,0.64222,0.786853,0.580208,0.612994
average,122.8408,0.089875,0.371271,0.667836,0.618313,0.441588
average,135.1371,0.046169,0.732856,0.673458,0.899837,0.0
average,163.2474,0.096196,0.437338,0.608614,0.839407,0.615336
average,160.1718,0.052439,0.395081,0.834833,0.721676,0.713942
average,102.3882,0.02068,0.702468,0.839957,0.877854,0.319366
average,122.6841,0.102439,0.617083,0.721563,0.547705,0.535457
average,114.406,0.028243,0.644383,0.501861,0.571341,0.544653
average,164.0268,0.03319,0.55173,0.601712,0.483785,0.155676
average,149.1568,0.04661,0.726774,0.25311,0.526438,0.195142
average,129.6315,0.047686,0.72004,0.47995,0.483525,0.415221
average,136.4262,0.033416,0.559389,0.438952,0.514651,0.368523
average,110.2327,0.03609,0.88542,0.546989,0.421784,0.043471
average,163.055,0.067786,0.742691,0.809287,0.704415,0.436379
average,107.6766,0.083173,0.634444,0.53117,0.625993,0.459832
average,140.3447,0.054192,0.61347,0.60466,0.706893,0.330842
average,156.0398,0.044595,0.939771,0.349416,0.724741,0.289733
average,118.5795,0.063097,0.665728,1.0,0.702884,0.32476
average,139.3564,0.040256,0.824808,0.546686,0.685068,0.485718
average,131.4117,0.065836,0.429512,0.617552,0.507812,0.207243
average,114.9195,0.032605,0.664699,0.660719,0.706767,0.376368
average,158.5232,0.037573,0.408032,0.537974,0.627546,0.0
average,151.732,0.043018,0.527141,0.427177,0.741876,0.609106
average,118.3222,0.017894,0.719632,0.656594,0.710443,0.348637
average,127.8022,0.045403,0.845022,0.839275,0.87611,0.684446
average,162.6423,0.065263,0.611597,0.876032,0.399773,0.875604
average,112.4458,0.062753,0.916638,0.682672,0.291944,0.27937
average,136.4226,0.057712,0.673181,0.61338,0.384976,0.769383
average,123.1972,0.060775,0.910534,0.392092,0.640482,0.500039
average,125.3551,0.063547,0.599913,0.609896,0.560657,0.868598
average,118.0696,0.059899,0.969496,0.434694,0.635253,0.272446
average,93.7674,0.0293,0.614446,0.508033,0.572057,0.451103
average,108.4576,0.052032,0.882,0.839516,0.578372,0.6109
average,117.742,0.038133,0.759779,0.539752,0.417775,0.599986
average,115.0851,0.0346,0.858733,0.696683,0.648178,0.185525
average,109.0606,0.052946,0.794505,0.645543,0.544202,0.358811
average,133.885,0.019965,0.713753,0.350021,0.451579,0.482079
average,140.4982,0.051836,0.53282,0.263217,0.61867,0.108112
average,146.9997,0.023373,1.0,0.426841,0.694073,0.317411
average,126.9729,0.048679,0.829044,0.783513,0.736371,0.636774
average,118.9099,0.057976,0.648866,0.777521,0.638492,0.561647
average,135.2466,0.060208,0.578852,0.317055,0.778235,0.692099
average,127.9138,0.061222,0.455603,0.488123,0.633113,0.137652
average,102.4692,0.048159,0.609148,0.537598,0.554992,0.218956
average,126.0846,0.044726,0.612593,0.509734,0.587364,0.597557
average,128.2997,0.006473,0.520921,0.767727,0.510303,0.434072
average,164.648,0.057636,0.377751,0.860083,0.643943,0.516474
average,135.4751,0.063267,0.688039,0.333318,0.671764,0.201273
average,162.6986,0.037757,0.692239,0.478315,0.674267,0.531786
average,117.7834,0.054061,0.710159,0.582744,0.499754,0.86659
average,151.2903,0.059567,0.868973,0.653984,0.564107,0.0
average,108.0582,0.088301,0.87403,0.636417,0.367594,0.56426
average,124.9952,0.058959,0.533212,0.511809,0.761618,0.797006
average,118.1481,0.025008,0.853433,0.373215,0.429916,0.497868
average,167.5423,0.028024,0.644537,0.620035,0.544365,0.13197
average,144.4352,0.048727,0.75503,0.574493,0.862108,0.359183
average,110.6131,0.078274,0.370207,0.572316,0.607919,0.429381
average,102.0782,0.021299,0.843699,0.849361,0.55323,0.282481
average,97.8738,0.063811,0.849947,0.094057,0.232174,0.474627
average,134.7913,0.035453,0.695058,0.555497,0.624228,0.287836
average,129.7795,0.031513,0.586343,0.263959,0.591913,0.594535
average,124.1395,0.03793,0.888358,0.784497,0.897533,0.856275
average,131.0708,0.021857,0.621829,0.70314,0.850417,0.261205
average,134.595,0.029143,0.678002,0.57091,0.68099,0.815819
average,138.5516,0.036403,0.610769,0.565648,0.48053,0.475137
average,86.5978,0.040776,0.680199,0.391083,0.558857,0.651585
average,151.4569,0.034337,0.778523,0.33027,0.572615,0.491545
average,157.4847,0.068856,0.731339,0.435926,0.837363,0.388748
average,138.0728,0.042549,0.998836,0.490192,0.766601,0.434447
average,140.2439,0.0774,0.399314,0.58823,0.47695,0.530232
average,142.444,0.03559,0.621692,0.636685,0.416287,0.509979
average,115.2812,0.059673,0.502318,0.497892,0.499818,0.396332
average,154.7741,0.061919,0.628047,0.5135,0.76165,0.240488
average,130.4029,0.032885,0.674247,0.745639,0.51292,0.625347
average,169.5926,0.05708,0.687387,0.808284,0.442585,0.723793
average,116.4448,0.088362,0.592432,0.719106,0.370468,0.411615
average,110.5655,0.01617,0.880828,0.37904,0.502388,0.29671
average,150.5139,0.06535,0.890544,0.458437,0.835936,0.306903
average,116.4156,0.031025,0.600653,0.583658,0.485809,0.491654
average,83.0308,0.049563,0.536548,0.479507,0.516758,0.619771
average,139.0828,0.041689,0.592715,0.740918,0.907154,0.444961
average,101.2303,0.030942,0.783882,0.520312,0.482609,0.287607
average,131.6502,0.014323,0.694801,0.615924,0.548077,0.262285
average,148.3313,0.018344,0.72591,0.730996,0.645514,0.671613
average,109.5629,0.029182,0.630815,1.0,0.701249,0.575103
average,141.7603,0.046576,0.857416,0.263345,0.664316,0.527079
average,148.3357,0.021886,0.537687,0.416602,0.703571,0.546585
average,112.9035,0.083286,0.742956,0.622357,0.58678,0.617489
average,137.0109,0.082797,0.517915,0.321799,0.501591,0.549603
average,122.2944,0.070421,0.640966,0.794744,0.487078,0.66295
average,154.6448,0.033704,0.773434,0.648189,0.702673,0.681199
average,147.5178,0.055282,0.799458,0.371532,0.613453,0.251729
average,129.6731,0.067336,0.698942,0.148994,0.452512,0.554596
average,120.296,0.060677,0.518919,0.668709,0.689111,0.592182
average,118.2062,0.060596,0.925984,0.190915,0.628272,0.124857
average,114.5165,0.029429,0.690032,0.667957,0.764797,0.497524
average,142.1253,0.02343,0.858499,0.006752,0.864271,0.692496
average,143.501,0.089579,0.429427,0.740297,0.641617,0.493935
average,109.0557,0.052896,0.752174,0.475873,0.609009,0.213389
average,122.8828,0.064216,0.847121,0.738366,0.773662,0.625224
average,118.4162,0.051791,0.863017,0.351679,0.398349,0.190683
average,97.8603,0.023984,0.62118,0.872215,0.550004,0.177053
average,132.9914,0.041221,0.58268,0.494059,0.790734,0.196221
average,100.0161,0.054337,0.607904,0.879398,0.595311,0.431933
average,144.1579,0.011557,0.750638,0.534189,0.784289,0.33358
average,133.1828,0.037821,0.761935,0.554794,0.66197,0.765583
average,124.8522,0.053055,1.0,0.670174,0.230532,0.330073
average,108.3325,0.063439,0.685927,0.791433,0.717849,0.559303
average,107.9805,0.055098,0.904988,0.339523,0.569257,0.513795
average,131.7643,0.073732,0.809276,0.673097,0.750816,0.587572
average,130.7392,0.037904,0.848546,0.466246,0.608435,0.241788
average,143.1702,0.06965,0.559668,0.572293,0.543189,0.643559
average,155.5055,0.035418,0.236324,0.807504,0.627215,0.458812
average,147.3468,0.03772,0.605459,0.535972,0.698254,0.608214
average,159.3968,0.053068,0.678306,0.759514,0.464599,0.70549
average,133.8048,0.040426,0.554796,0.712849,0.575101,0.433029
average,99.9185,0.036306,0.614725,0.675341,0.577177,0.0
average,122.5298,0.01591,0.543573,0.780699,0.349763,0.503072
average,120.87,0.030999,0.553101,0.657514,0.689089,0.139473
average,150.7094,0.021275,0.758291,0.387426,0.54655,0.219816
average,120.4827,0.040981,0.527602,0.656599,0.691269,0.937085
average,146.7165,0.068528,0.434648,0.247476,0.572482,0.771627
average,174.5385,0.031249,0.612067,0.697901,0.588455,0.419052
average,141.4282,0.09931,0.895686,0.936443,0.324938,0.643461
average,112.9024,0.078529,0.903599,0.708687,0.501137,0.362913
average,122.7477,0.060247,0.760583,0.855606,0.877731,0.297836
